combo_id,enrollment_1,enrollment_2,enrollment_3,zero_rank,delta_rank,zero_shot_mean,best_sft_mean,best_sft_minus_zero,best_run_name,best_learning_rate,best_epoch,mean_sft_across_24,median_sft_across_24
68,030.wav,040.wav,080.wav,70,91,0.6971486409399644,0.6955337853431988,-0.001614855596765663,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6847001152232258,0.6852359721754733
37,020.wav,030.wav,040.wav,104,92,0.7075280885959904,0.7055326096983704,-0.0019954788976199733,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6945160629181638,0.6959065982546506
14,010.wav,030.wav,090.wav,101,93,0.7050644125831238,0.702756644979896,-0.002307767603227817,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6918624880523763,0.6933043539457733
15,010.wav,030.wav,100.wav,113,94,0.7125994503789079,0.7100704081096771,-0.0025290422692307857,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.7007659648226813,0.7023578802419196
94,040.wav,060.wav,100.wav,41,95,0.6875563494969618,0.684498452193516,-0.0030578973034457446,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6714747956231145,0.6721539724271417
93,040.wav,060.wav,090.wav,13,96,0.6800213117011776,0.6757009765032097,-0.004320335197967928,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6625713188528096,0.6624437169446793
56,020.wav,060.wav,080.wav,9,97,0.679742673578815,0.6751116800442031,-0.004630993534611938,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6619592601460027,0.66277716627173
100,040.wav,090.wav,100.wav,42,98,0.6876257168536917,0.6823573496519675,-0.005268367201724189,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6696799740971668,0.6696670604866041
66,030.wav,040.wav,060.wav,82,99,0.7008270804214911,0.6953496596633532,-0.005477420758137952,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6837309353388638,0.6843929526701582
63,020.wav,080.wav,100.wav,37,100,0.687347078731329,0.6811813189675894,-0.0061657597637396755,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6690679153903599,0.6700819658094592
70,030.wav,040.wav,100.wav,108,101,0.7084314855740051,0.7014192985867393,-0.0070121869872658005,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.690839590583221,0.6918775662190331
62,020.wav,080.wav,090.wav,11,102,0.6798120409355449,0.6723838432772831,-0.007428197658261859,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.660164438620055,0.6606769993163621
69,030.wav,040.wav,090.wav,83,103,0.700896447778221,0.6928895258397838,-0.008006921938437217,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.681936113812916,0.6829286546387309
